bigger_id,c_users,geo
X391Y551,22003,"POLYGON((16.9736820384258 52.3890476887156, 16.9738878668253 52.3845539704305, 16.981231880092 52.3846796703928, 16.9810267965174 52.3891734089429, 16.9736820384258 52.3890476887156))"
X384Y545,20778,"POLYGON((16.9210028431862 52.4151162376751, 16.9212142188255 52.4106226875187, 16.9285623194639 52.4107517043822, 16.9284780742182 52.4125491332503, 16.928351689691 52.4152452753427, 16.9210028431862 52.4151162376751))"
X390Y569,76,"POLYGON((16.9702529374559 52.3035405655273, 16.9775835234138 52.3036663561472, 16.9773786682167 52.3081601465503, 16.9700473409678 52.3080343356658, 16.9700884645928 52.3071355819589, 16.9702529374559 52.3035405655273))"
X387Y542,16427,"POLYGON((16.9426311076991 52.424489193751, 16.9499816126711 52.4246169030319, 16.949773055705 52.4291105239035, 16.9424218042192 52.4289827940266, 16.9424427370511 52.4285334341801, 16.9426311076991 52.424489193751))"
X365Y535,502,"POLYGON((16.7793530049556 52.4530158779041, 16.7867074771122 52.4531537878042, 16.7864820856844 52.4576469097716, 16.7842755135495 52.4576055781227, 16.7791268660809 52.4575089776269, 16.7793530049556 52.4530158779041))"
X375Y537,3541,"POLYGON((16.8533375322795 52.4453877600311, 16.8606910954118 52.4455210563451, 16.8604732945445 52.4500144048549, 16.853118984153 52.4498810870409, 16.8533375322795 52.4453877600311))"
X375Y544,1639,"POLYGON((16.8556005874894 52.413947691977, 16.862214094112 52.4140675027795, 16.8619966949463 52.4185608797879, 16.8546476112419 52.4184277123827, 16.8548657562917 52.4139343568438, 16.8556005874894 52.413947691977))"
X385Y540,12724,"POLYGON((16.9275086150115 52.4332195188592, 16.9348605025626 52.4333481829766, 16.9346503417662 52.4378417545255, 16.9272977073472 52.4377130696566, 16.9275086150115 52.4332195188592))"
X389Y528,6,"POLYGON((16.9615710858276 52.492275457909, 16.9542092521225 52.492148354835, 16.9544178316766 52.4876547696702, 16.9617789160717 52.4877818522371, 16.9615710858276 52.492275457909))"
X390Y545,15489,"POLYGON((16.965303651528 52.4113899419315, 16.9726520823416 52.4115162200329, 16.972445928174 52.4160099142742, 16.965096751378 52.4158836158098, 16.9652415872104 52.4127380445162, 16.965303651528 52.4113899419315))"
X384Y542,16768,"POLYGON((16.9203683817768 52.4285968639241, 16.9205799246814 52.4241033258779, 16.9279302635078 52.4242324051661, 16.9277194670586 52.428725964029, 16.9218385943759 52.4286227204835, 16.9203683817768 52.4285968639241))"
X394Y540,780,"POLYGON((16.9934733964491 52.4388547847885, 16.9936775816064 52.4343610498756, 17.0010299608673 52.4344856023662, 17.0008265227507 52.4389793573686, 16.9986205792159 52.438942033575, 16.9934733964491 52.4388547847885))"
X389Y535,1291,"POLYGON((16.9558763478785 52.4561995610497, 16.9602898481494 52.4562757793952, 16.9632321926279 52.4563265001831, 16.9630247460369 52.4608201339422, 16.9556681533582 52.4606931743308, 16.9558763478785 52.4561995610497))"
X380Y534,4735,"POLYGON((16.889246333765 52.4640233827243, 16.8894613154926 52.4595299611134, 16.8968174065591 52.4596610359725, 16.8966031727816 52.4641544787284, 16.889246333765 52.4640233827243))"
X396Y557,6031,"POLYGON((17.0189587534087 52.3628320756218, 17.0116181935974 52.3627087554387, 17.0118199784717 52.3582149126431, 17.0191597945385 52.3583382129524, 17.0189587534087 52.3628320756218))"
X371Y535,219,"POLYGON((16.8306146453997 52.4584649033696, 16.8232590718961 52.4583297139155, 16.823303407351 52.4574310678256, 16.8234807257773 52.4538364818286, 16.8308355517096 52.4539716494795, 16.8306146453997 52.4584649033696))"
X377Y553,64598,"POLYGON((16.8712936610824 52.3782528586473, 16.8715098010822 52.3737594236466, 16.8788515488203 52.3738914649807, 16.8786361529814 52.3783849212652, 16.8764333994437 52.3783453503459, 16.8712936610824 52.3782528586473))"
X375Y541,25396,"POLYGON((16.8613441534157 52.4320409863871, 16.8539928308815 52.4319077545471, 16.8541893193801 52.4278637457491, 16.8542111485571 52.4274144112344, 16.8615617246183 52.4275476215918, 16.8613441534157 52.4320409863871))"
X371Y547,1033,"POLYGON((16.8261360175018 52.3999173775114, 16.833481887907 52.400052283869, 16.8332616795356 52.4045455868232, 16.8288537031853 52.4044646847095, 16.8259150639159 52.4044106587155, 16.8261360175018 52.3999173775114))"
X369Y535,816,"POLYGON((16.8086150514304 52.4567100075604, 16.8087712495218 52.4535647753477, 16.8161259583158 52.4537008571152, 16.8159035568839 52.4581940673254, 16.8085481005598 52.4580579636075, 16.8086150514304 52.4567100075604))"
X386Y543,3304,"POLYGON((16.9353016598637 52.4239116696109, 16.935490652505 52.4198674441587, 16.9428403559936 52.4199955894512, 16.9426311076991 52.424489193751, 16.9352806579125 52.4243610277931, 16.9353016598637 52.4239116696109))"
X377Y552,64800,"POLYGON((16.8784207003889 52.3828783734882, 16.8769520485897 52.3828519931822, 16.8710774641336 52.3827462895821, 16.8712936610824 52.3782528586473, 16.8786361529814 52.3783849212652, 16.8784207003889 52.3828783734882))"
X392Y550,9831,"POLYGON((16.9881672160741 52.3937924277848, 16.98155621218 52.3936796924486, 16.9808216588916 52.39366714349, 16.9810267965174 52.3891734089429, 16.9883716086601 52.3892986730421, 16.9881672160741 52.3937924277848))"
X367Y540,20437,"POLYGON((16.8023115950751 52.4354555305221, 16.7949599921943 52.4353186230167, 16.7951843400738 52.4308254583221, 16.8018001081551 52.4309486757594, 16.802535196449 52.4309623437524, 16.8023115950751 52.4354555305221))"
X368Y535,160,"POLYGON((16.8011927031206 52.4579214027704, 16.801416599592 52.4534282365344, 16.8087712495218 52.4535647753477, 16.8085481005598 52.4580579636075, 16.8011927031206 52.4579214027704))"
X365Y532,0,"POLYGON((16.7858055544653 52.4711262509773, 16.7784480913401 52.4709882520716, 16.7786744092941 52.4664951647107, 16.7860311243819 52.4666331413583, 16.7858055544653 52.4711262509773))"
X368Y549,3788,"POLYGON((16.81188916364 52.3906597089926, 16.8117557746259 52.3933556568963, 16.8116668368991 52.3951529546785, 16.8043218867135 52.3950167017704, 16.8045449582157 52.3905234780461, 16.81188916364 52.3906597089926))"
X384Y551,22249,"POLYGON((16.9222702616736 52.3881548761888, 16.9224813033102 52.3836613018138, 16.9261531111516 52.3837258048773, 16.9298249328681 52.3837901939416, 16.9296146359217 52.3882837890954, 16.9222702616736 52.3881548761888))"
X378Y544,12100,"POLYGON((16.8769109414726 52.4143324253169, 16.8842594506204 52.4144642019024, 16.8840442892272 52.4189576428788, 16.8766950341352 52.4188258450441, 16.8769109414726 52.4143324253169))"
X381Y542,27438,"POLYGON((16.8983154614828 52.4282068232805, 16.8985292436358 52.4237133481254, 16.905879414549 52.4238437973496, 16.9056663787924 52.4283372935419, 16.9012558216516 52.4282590661899, 16.8983154614828 52.4282068232805))"
X368Y543,204,"POLYGON((16.8029822223454 52.4219759578937, 16.8032056469093 52.4174827588049, 16.8105543238406 52.4176191215875, 16.8103316452141 52.4221123426646, 16.8029822223454 52.4219759578937))"
X366Y552,1508,"POLYGON((16.7978719065717 52.3769071613628, 16.7976482671681 52.381400375382, 16.7903056683352 52.3812632766296, 16.7905300518718 52.3767700847053, 16.79199841809 52.3767975364988, 16.7978719065717 52.3769071613628))"
X386Y534,2307,"POLYGON((16.9335987057905 52.4603095518397, 16.940955133038 52.4604378832716, 16.9407453873759 52.464931451351, 16.9400096673499 52.4649186367176, 16.9333882120602 52.4648030992159, 16.9335987057905 52.4603095518397))"
X379Y529,1013,"POLYGON((16.8809180631516 52.4841120809731, 16.8810260632932 52.481865390417, 16.8883858392614 52.481997028622, 16.8881705736373 52.4864904299595, 16.8808100487533 52.4863587705144, 16.8809180631516 52.4841120809731))"
X374Y549,3605,"POLYGON((16.8557377616768 52.3959608939366, 16.8520651050747 52.3958941928332, 16.8483924628522 52.3958273776957, 16.8486110654796 52.3913340233027, 16.8559556194205 52.3914675180224, 16.8557377616768 52.3959608939366))"
X368Y540,36147,"POLYGON((16.8023115950751 52.4354555305221, 16.802535196449 52.4309623437524, 16.8098861117814 52.4310987725131, 16.8098415455135 52.4319974145955, 16.809663256934 52.4355919812844, 16.8023115950751 52.4354555305221))"
X365Y531,464,"POLYGON((16.7841082779677 52.4755917888371, 16.7782217136511 52.4754813353116, 16.7784480913401 52.4709882520716, 16.7858055544653 52.4711262509773, 16.7855799250107 52.47561935648, 16.7841082779677 52.4755917888371))"
X400Y547,15957,"POLYGON((17.0463379878466 52.4082599951642, 17.0389897684164 52.4081383019075, 17.0391891027598 52.4036444197639, 17.0458018266887 52.4037539465755, 17.0465365764126 52.4037660934005, 17.0463379878466 52.4082599951642))"
X388Y562,11,"POLYGON((16.9539337690849 52.3392373427358, 16.9540375063338 52.3369904926081, 16.9541412299291 52.3347436414757, 16.9614769003909 52.3348704844915, 16.9612701821639 52.3393642061914, 16.9539337690849 52.3392373427358))"
X392Y547,6441,"POLYGON((16.9802059215177 52.4071483231123, 16.9804112214108 52.4026546005747, 16.9877582692607 52.4027799252731, 16.9875537149956 52.4072736680186, 16.9802059215177 52.4071483231123))"
X371Y533,4091,"POLYGON((16.8228155886393 52.467316165808, 16.8230373595236 52.4628229419087, 16.8303936807953 52.4629581531703, 16.8301726578759 52.4674513988817, 16.8228155886393 52.467316165808))"
X380Y535,5755,"POLYGON((16.897031583814 52.4551675891664, 16.8968174065591 52.4596610359725, 16.8894613154926 52.4595299611134, 16.8894828105454 52.4590806187293, 16.8896762405007 52.4550365354479, 16.897031583814 52.4551675891664))"
X393Y564,855,"POLYGON((16.9912274586503 52.3263856867798, 16.9985619143704 52.3265102134585, 16.9983590163632 52.3310040442467, 16.9910238183215 52.3308794975027, 16.9912274586503 52.3263856867798))"
X396Y556,5380,"POLYGON((17.0114163555677 52.3672025942478, 17.0116181935974 52.3627087554387, 17.0189587534087 52.3628320756218, 17.0187576593191 52.3673259343087, 17.0114163555677 52.3672025942478))"
X397Y540,2242,"POLYGON((17.0228862228901 52.4393503333206, 17.015532936168 52.4392271316422, 17.0157348801466 52.4347333366818, 17.0230874197716 52.4348565184915, 17.0228862228901 52.4393503333206))"
X390Y531,418,"POLYGON((16.9697609701454 52.474427574706, 16.9696368265188 52.4771237580654, 16.969554053177 52.4789212128366, 16.9621944119828 52.4787946288554, 16.9624020776884 52.4743010111457, 16.9697609701454 52.474427574706))"
X392Y561,24180,"POLYGON((16.9832797471917 52.3397420647375, 16.990616376814 52.3398671069536, 16.9905144829131 52.3421140068175, 16.9904125755978 52.3443609056817, 16.9830752030872 52.3442358433148, 16.9832797471917 52.3397420647375))"
X384Y556,5842,"POLYGON((16.9233249140638 52.3656869639529, 16.9235356779014 52.3611933693977, 16.9308755869439 52.3613221576946, 16.9307495815065 52.3640183273662, 16.9306655668182 52.3658157730075, 16.9233249140638 52.3656869639529))"
X382Y531,2155,"POLYGON((16.9108913761445 52.4734022563787, 16.9106997629836 52.4774463819902, 16.9106784698224 52.4778957290783, 16.9033192727664 52.4777654846466, 16.9035329276695 52.4732720329575, 16.9108913761445 52.4734022563787))"
X365Y529,9630,"POLYGON((16.7779952762059 52.4799744144307, 16.785354235997 52.4801124578663, 16.7851284874033 52.4846055551361, 16.778504747138 52.4844813165884, 16.7777687789837 52.4844674894288, 16.7779952762059 52.4799744144307))"
X383Y564,128,"POLYGON((16.9250094718146 52.3297380945132, 16.9176748186521 52.3296089962908, 16.9178858811536 52.3251153902487, 16.9208194389123 52.3251670758229, 16.9252197921852 52.3252444676736, 16.9250094718146 52.3297380945132))"
X393Y554,8024,"POLYGON((16.9889844633625 52.3758173848204, 16.989188640641 52.3713236140822, 16.9928595777919 52.3713860348205, 16.9965305283632 52.3714483415973, 16.9963270953599 52.3759421324415, 16.9889844633625 52.3758173848204))"
X400Y555,12,"POLYGON((17.0407818876614 52.3676932196656, 17.0481234021526 52.3678147364844, 17.0479252318127 52.3723086699824, 17.0405829731119 52.3721871335753, 17.0407818876614 52.3676932196656))"
X380Y539,14216,"POLYGON((16.8903206754077 52.4415562341257, 16.8905353737373 52.4370627922433, 16.8978877280059 52.4371937614418, 16.8976737766424 52.4416872244478, 16.8903206754077 52.4415562341257))"
X388Y547,34582,"POLYGON((16.9508152908388 52.4066423793454, 16.951023573053 52.4021487383742, 16.9583704032939 52.4022758884198, 16.9581628666313 52.4067695498929, 16.9508152908388 52.4066423793454))"
X380Y554,13069,"POLYGON((16.9008771316533 52.3742848541655, 16.8935352143015 52.3741541802482, 16.8937276828402 52.3701100280139, 16.8937490654169 52.3696606775631, 16.901090238744 52.3697913304208, 16.9008771316533 52.3742848541655))"
X382Y550,36727,"POLYGON((16.9073690932596 52.3923892107392, 16.9074966521629 52.3896930940931, 16.907581680228 52.3878956821867, 16.9149259430437 52.3880255072166, 16.9147141009222 52.392519056699, 16.9073690932596 52.3923892107392))"
X385Y547,29144,"POLYGON((16.9361203041856 52.4063866690858, 16.9317118512555 52.4063096000325, 16.9287728937171 52.4062581293894, 16.92898341247 52.4017645503642, 16.936330077445 52.4018930693385, 16.9361203041856 52.4063866690858))"
X372Y534,3870,"POLYGON((16.8304157798795 52.4625088283742, 16.8306146453997 52.4584649033696, 16.8379702771977 52.4585996356793, 16.8377500603819 52.463092907214, 16.8303936807953 52.4629581531703, 16.8304157798795 52.4625088283742))"
X398Y560,11615,"POLYGON((17.026900100061 52.3494732807343, 17.0271002392458 52.3449793863293, 17.0344379308276 52.3451017161684, 17.034238534838 52.3495956302885, 17.026900100061 52.3494732807343))"
X365Y534,339,"POLYGON((16.7864820856844 52.4576469097716, 16.7862566347812 52.462140027623, 16.778900667534 52.4620020732291, 16.7789232900746 52.4615527638543, 16.7791268660809 52.4575089776269, 16.7864820856844 52.4576469097716))"
X373Y545,7873,"POLYGON((16.8475174759729 52.4138007544744, 16.8401692533518 52.4136666956794, 16.8403668769334 52.4096227110461, 16.8403888322151 52.409173379216, 16.8477363091887 52.4093074163989, 16.8475174759729 52.4138007544744))"
X383Y553,15537,"POLYGON((16.922692289348 52.3791677234027, 16.9153494598638 52.3790383961306, 16.9155611346015 52.374544834527, 16.9170295471884 52.37457073228, 16.9229032198066 52.3746741409554, 16.922692289348 52.3791677234027))"
X376Y554,62731,"POLYGON((16.8717258841529 52.3692659845801, 16.8715098010822 52.3737594236466, 16.8641681102733 52.373626926523, 16.8643849372892 52.3691335088094, 16.8717258841529 52.3692659845801))"
X383Y545,38764,"POLYGON((16.9138661739031 52.4104932142223, 16.9212142188255 52.4106226875187, 16.9210028431862 52.4151162376751, 16.913654052417 52.4149867435013, 16.9138449642709 52.4109425673321, 16.9138661739031 52.4104932142223))"
X382Y552,10541,"POLYGON((16.915137729351 52.3835319536938, 16.9077942111864 52.3834021495894, 16.9080066861545 52.3789086129475, 16.90874096101 52.3789216117816, 16.9153494598638 52.3790383961306, 16.915137729351 52.3835319536938))"
X386Y553,19010,"POLYGON((16.9447211104936 52.3795529696741, 16.9373781148587 52.3794250101823, 16.9375875567005 52.3749313862676, 16.944929807998 52.3750593251358, 16.9447211104936 52.3795529696741))"
X393Y563,726,"POLYGON((16.9983590163632 52.3310040442467, 16.9981560649407 52.3354978710408, 16.9908201243823 52.3353733042273, 16.9909016083924 52.3335757820172, 16.9910238183215 52.3308794975027, 16.9983590163632 52.3310040442467))"
X390Y538,45,"POLYGON((16.9710013258106 52.44746566175, 16.9636469216373 52.4473392206284, 16.9638542040943 52.4428455748329, 16.9697371251821 52.4429467479765, 16.9712078609095 52.4429719955625, 16.9710013258106 52.44746566175))"
X382Y556,15559,"POLYGON((16.9152502601681 52.3655447476608, 16.9086437753131 52.3654279787549, 16.908856026516 52.3609344259353, 16.9161958243603 52.3610641254753, 16.9159843168303 52.3655576991993, 16.9152502601681 52.3655447476608))"
X393Y540,941,"POLYGON((16.9861203240143 52.4387297552564, 16.9863252561935 52.4342360405065, 16.9936775816064 52.4343610498756, 16.9935142377893 52.4379560381255, 16.9934733964491 52.4388547847885, 16.9861203240143 52.4387297552564))"
X383Y533,2943,"POLYGON((16.9113170202449 52.464415298854, 16.9186740282977 52.4645450229595, 16.918461982538 52.469038524671, 16.9111042262788 52.4689087796373, 16.9113170202449 52.464415298854))"
X387Y532,2523,"POLYGON((16.9403257299516 52.4739185754351, 16.9405355863536 52.4694250154055, 16.9478935653143 52.469552930835, 16.9476844573943 52.4740465115024, 16.9469485821626 52.4740337384828, 16.9403257299516 52.4739185754351))"
X392Y540,9767,"POLYGON((16.9789729848252 52.4341105742667, 16.9863252561935 52.4342360405065, 16.9861203240143 52.4387297552564, 16.9787673056431 52.4386042687801, 16.9789729848252 52.4341105742667))"
X378Y546,3988,"POLYGON((16.877126791897 52.4098390015275, 16.8773425854283 52.4053455736759, 16.8846896032764 52.405477307776, 16.8844745552968 52.4099707568682, 16.877126791897 52.4098390015275))"
X374Y551,3419,"POLYGON((16.8563911627257 52.3824807539695, 16.8561734197634 52.3869741380333, 16.8488296105103 52.3868406648306, 16.8488514618463 52.386391328759, 16.8490480979647 52.3823473022794, 16.8563911627257 52.3824807539695))"
X359Y532,1172,"POLYGON((16.7418917335045 52.4657984231519, 16.7416616756797 52.4702913981176, 16.7350402813574 52.4701647503399, 16.7343045739193 52.4701506555017, 16.7345353796546 52.4656577032358, 16.7418917335045 52.4657984231519))"
